id,date,city,lat,long,pop,shop,brand,container,capacity,price,quantity
237.0,2012-03-31,Athens,,,672130.0,shop_3,lemon-boost,plastic,1.5lt,1.46,13739.0
238.0,2012-03-31,Athens,37.96245,23.68708,672130.0,shop_3,lemon-boost,can,330ml,0.52,17351.0
239.0,2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,kinder-cola,glass,500ml,1.37,8959.0
240.0,2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,kinder-cola,can,330ml,0.8,13943.0
241.0,2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,adult-cola,glass,500ml,1.12,16023.0
242.0,2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,adult-cola,can,330ml,0.6,19785.0
243.0,2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,orange-power,glass,500ml,0.89,23900.0
244.0,2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,orange-power,plastic,1.5lt,1.43,17776.0
245.0,2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,orange-power,can,330ml,0.51,25242.0
246.0,2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,gazoza,glass,500ml,0.4,55401.0
247.0,2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,gazoza,plastic,1.5lt,0.54,34972.0
248.0,2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,gazoza,can,330ml,0.31,38927.0
249.0,2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,lemon-boost,glass,500ml,1.17,7708.0
250.0,2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,lemon-boost,plastic,1.5lt,1.75,12816.0
251.0,2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,lemon-boost,can,330ml,0.58,19137.0
252.0,2012-03-31,Patra,38.24444,21.73444,164250.0,shop_6,gazoza,plastic,1.5lt,1.03,37979.0
253.0,2012-03-31,Thessaloniki,40.64361,22.93086,346502.0,shop_4,orange-power,plastic,1.5lt,2.2,15560.0
254.0,2012-03-31,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,glass,500ml,0.95,24821.0
255.0,2012-03-31,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,can,330ml,0.71,18762.0
256.0,2012-03-31,Thessaloniki,40.64361,22.93086,346502.0,shop_4,adult-cola,plastic,1.5lt,2.55,21970.0
257.0,2012-03-31,Athens,37.97945,23.71622,672130.0,shop_1,gazoza,plastic,1.5lt,0.93,31097.0
258.0,2012-03-31,Thessaloniki,40.64361,22.93086,346502.0,shop_4,lemon-boost,glass,500ml,1.22,12744.0
259.0,2012-03-31,Athens,37.97945,23.71622,672130.0,shop_1,orange-power,glass,500ml,0.61,42741.0
260.0,2012-03-31,Athens,37.96245,23.68708,672130.0,shop_3,adult-cola,can,330ml,0.77,13152.0
261.0,2012-03-31,Irakleion,35.32787,25.14341,134219.0,shop_2,adult-cola,can,330ml,0.67,22329.0
262.0,2012-03-31,Athens,37.96245,23.68708,672130.0,shop_3,orange-power,can,330ml,0.28,38019.0
263.0,2012-03-31,Athens,37.96245,23.68708,672130.0,shop_3,lemon-boost,glass,500ml,0.72,20219.0
264.0,2012-03-31,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,glass,500ml,0.73,22825.0
265.0,2012-03-31,Patra,38.24444,21.73444,164250.0,shop_6,lemon-boost,glass,500ml,0.91,28679.0
266.0,2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,adult-cola,plastic,1.5lt,1.95,15872.0
267.0,2012-03-31,Athens,37.97945,23.71622,672130.0,shop_1,gazoza,can,330ml,0.2,67246.0
268.0,2012-03-31,Larisa,39.63689,22.41761,137540.0,shop_5,kinder-cola,plastic,1.5lt,3.67,6391.0
269.0,2012-03-31,Athens,37.96245,23.68708,672130.0,shop_3,adult-cola,glass,500ml,1.06,16239.0
270.0,2012-04-30,Athens,37.97945,23.71622,672130.0,shop_1,kinder-cola,glass,500ml,1.31,12234.0
271.0,2012-04-30,Athens,37.97945,23.71622,672130.0,shop_1,kinder-cola,plastic,1.5lt,3.53,9002.0
272.0,2012-04-30,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,glass,500ml,1.2,19742.0
273.0,2012-04-30,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,plastic,1.5lt,2.24,18652.0
274.0,2012-04-30,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,can,330ml,0.75,20679.0
275.0,2012-04-30,Athens,37.97945,23.71622,672130.0,shop_1,orange-power,glass,500ml,0.66,48207.0
276.0,2012-04-30,Athens,37.97945,23.71622,672130.0,shop_1,orange-power,plastic,1.5lt,1.87,19557.0
277.0,2012-04-30,Athens,37.97945,23.71622,672130.0,shop_1,orange-power,can,330ml,0.42,47608.0
278.0,2012-04-30,Athens,37.97945,23.71622,672130.0,shop_1,gazoza,glass,500ml,0.5,52986.0
279.0,2012-04-30,Athens,37.97945,23.71622,672130.0,shop_1,gazoza,plastic,1.5lt,1.13,27350.0
280.0,2012-04-30,Athens,,23.71622,672130.0,shop_1,gazoza,can,330ml,0.27,54223.0
281.0,2012-04-30,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,glass,500ml,0.93,19119.0
282.0,2012-04-30,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,plastic,1.5lt,1.27,17780.0
283.0,2012-04-30,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,can,330ml,0.22,51198.0
284.0,2012-04-30,Irakleion,35.32787,25.14341,134219.0,shop_2,kinder-cola,glass,500ml,1.11,19344.0
285.0,2012-04-30,Irakleion,35.32787,25.14341,134219.0,shop_2,kinder-cola,plastic,1.5lt,3.3,11857.0
286.0,2012-04-30,Irakleion,35.32787,25.14341,134219.0,shop_2,kinder-cola,can,330ml,0.66,22812.0
287.0,2012-04-30,Irakleion,35.32787,25.14341,134219.0,shop_2,adult-cola,plastic,1.5lt,2.77,15893.0
288.0,2012-04-30,Irakleion,35.32787,25.14341,134219.0,shop_2,adult-cola,can,330ml,0.66,34570.0
289.0,2012-04-30,Irakleion,35.32787,25.14341,134219.0,shop_2,orange-power,glass,500ml,0.71,47998.0
290.0,2012-04-30,Irakleion,35.32787,25.14341,134219.0,shop_2,orange-power,plastic,1.5lt,1.97,20046.0
291.0,2012-04-30,Irakleion,35.32787,25.14341,134219.0,shop_2,gazoza,glass,500ml,0.66,34618.0
292.0,2012-04-30,Irakleion,35.32787,25.14341,134219.0,shop_2,gazoza,plastic,1.5lt,0.93,37551.0
293.0,2012-04-30,Irakleion,35.32787,25.14341,134219.0,shop_2,gazoza,can,330ml,0.34,53114.0
294.0,2012-04-30,Irakleion,35.32787,25.14341,134219.0,shop_2,lemon-boost,glass,500ml,0.85,30300.0
295.0,2012-04-30,Irakleion,35.32787,25.14341,134219.0,shop_2,lemon-boost,plastic,1.5lt,2.26,16953.0
296.0,2012-04-30,Irakleion,35.32787,25.14341,134219.0,shop_2,lemon-boost,can,330ml,0.6,20697.0
297.0,2012-04-30,Patra,38.24444,21.73444,164250.0,shop_6,kinder-cola,glass,500ml,0.93,32238.0
298.0,2012-04-30,Patra,38.24444,21.73444,164250.0,shop_6,kinder-cola,plastic,1.5lt,3.14,17162.0
299.0,2012-04-30,Patra,38.24444,21.73444,164250.0,shop_6,adult-cola,glass,500ml,1.28,26348.0
300.0,2012-04-30,Patra,38.24444,21.73444,164250.0,shop_6,adult-cola,plastic,1.5lt,2.54,27447.0
301.0,2012-04-30,Patra,38.24444,21.73444,164250.0,shop_6,adult-cola,can,330ml,0.65,49109.0
302.0,2012-04-30,Patra,38.24444,21.73444,164250.0,shop_6,orange-power,can,330ml,0.43,68297.0
303.0,2012-04-30,Patra,38.24444,21.73444,164250.0,shop_6,gazoza,glass,500ml,0.6,71100.0
304.0,2012-04-30,Patra,38.24444,21.73444,164250.0,shop_6,gazoza,plastic,1.5lt,0.75,65679.0
305.0,2012-04-30,Patra,38.24444,21.73444,164250.0,shop_6,gazoza,can,330ml,0.28,80606.0
306.0,2012-04-30,Patra,38.24444,21.73444,164250.0,shop_6,lemon-boost,glass,500ml,0.89,34931.0
307.0,2012-04-30,Patra,38.24444,21.73444,164250.0,shop_6,lemon-boost,plastic,1.5lt,2.1,24885.0
308.0,2012-04-30,Patra,38.24444,21.73444,164250.0,shop_6,lemon-boost,can,330ml,0.52,38584.0
309.0,2012-04-30,Thessaloniki,40.64361,22.93086,346502.0,shop_4,kinder-cola,glass,500ml,1.33,14495.0
310.0,2012-04-30,Thessaloniki,40.64361,22.93086,346502.0,shop_4,kinder-cola,plastic,1.5lt,1.92,21118.0
311.0,2012-04-30,Thessaloniki,40.64361,22.93086,346502.0,shop_4,kinder-cola,can,330ml,0.7,22207.0
312.0,2012-04-30,Thessaloniki,40.64361,22.93086,346502.0,shop_4,adult-cola,glass,500ml,1.13,33708.0
313.0,2012-04-30,Thessaloniki,40.64361,22.93086,346502.0,shop_4,adult-cola,plastic,1.5lt,2.63,21831.0
314.0,2012-04-30,Thessaloniki,40.64361,22.93086,346502.0,shop_4,adult-cola,can,330ml,0.57,44550.0
315.0,2012-04-30,Thessaloniki,40.64361,22.93086,346502.0,shop_4,orange-power,plastic,1.5lt,1.35,36656.0
316.0,2012-04-30,Thessaloniki,40.64361,22.93086,346502.0,shop_4,orange-power,can,330ml,0.44,50809.0
317.0,2012-04-30,Thessaloniki,40.64361,22.93086,346502.0,shop_4,gazoza,glass,500ml,0.56,66331.0
318.0,2012-04-30,Thessaloniki,40.64361,22.93086,346502.0,shop_4,gazoza,plastic,1.5lt,0.85,39721.0
319.0,2012-04-30,Thessaloniki,40.64361,22.93086,346502.0,shop_4,gazoza,can,330ml,0.31,62442.0
320.0,2012-04-30,Thessaloniki,40.64361,22.93086,346502.0,shop_4,lemon-boost,glass,500ml,0.69,34872.0
321.0,2012-04-30,Thessaloniki,40.64361,22.93086,346502.0,shop_4,lemon-boost,plastic,1.5lt,2.25,17011.0
322.0,2012-04-30,Thessaloniki,40.64361,22.93086,346502.0,shop_4,lemon-boost,can,330ml,0.61,29981.0
323.0,2012-04-30,Athens,37.96245,23.68708,672130.0,shop_3,kinder-cola,glass,500ml,1.3,10271.0
324.0,2012-04-30,Athens,37.96245,23.68708,672130.0,shop_3,kinder-cola,plastic,1.5lt,2.8,9279.0
325.0,2012-04-30,Athens,37.96245,23.68708,672130.0,shop_3,adult-cola,glass,500ml,1.08,16912.0
326.0,2012-04-30,Athens,37.96245,23.68708,672130.0,shop_3,adult-cola,can,330ml,0.88,11412.0
327.0,2012-04-30,Athens,37.96245,23.68708,672130.0,shop_3,orange-power,glass,500ml,0.89,22207.0
328.0,2012-04-30,Athens,37.96245,23.68708,672130.0,shop_3,orange-power,plastic,1.5lt,0.63,33684.0
329.0,2012-04-30,Athens,37.96245,23.68708,672130.0,shop_3,orange-power,can,330ml,0.33,43364.0
330.0,2012-04-30,Athens,37.96245,23.68708,672130.0,shop_3,gazoza,plastic,1.5lt,0.76,29264.0
331.0,2012-04-30,Athens,37.96245,23.68708,672130.0,shop_3,gazoza,can,330ml,0.34,33934.0
332.0,2012-04-30,Athens,37.96245,23.68708,672130.0,shop_3,lemon-boost,can,330ml,0.49,18375.0
333.0,2012-04-30,Larisa,39.63689,22.41761,137540.0,shop_5,kinder-cola,plastic,1.5lt,2.35,13234.0
334.0,2012-04-30,Larisa,39.63689,22.41761,137540.0,shop_5,kinder-cola,can,330ml,0.76,17428.0
335.0,2012-04-30,Larisa,39.63689,22.41761,137540.0,shop_5,adult-cola,glass,500ml,0.87,27578.0
336.0,2012-04-30,Larisa,39.63689,22.41761,137540.0,shop_5,adult-cola,plastic,1.5lt,3.16,11228.0
337.0,2012-04-30,Larisa,39.63689,22.41761,137540.0,shop_5,adult-cola,can,330ml,0.61,26374.0
338.0,2012-04-30,Larisa,39.63689,22.41761,137540.0,shop_5,orange-power,glass,500ml,0.57,43559.0
339.0,2012-04-30,Larisa,39.63689,22.41761,137540.0,shop_5,orange-power,plastic,1.5lt,2.15,14881.0
340.0,2012-04-30,Larisa,39.63689,22.41761,137540.0,shop_5,orange-power,can,330ml,0.44,36220.0
341.0,2012-04-30,Larisa,39.63689,22.41761,137540.0,shop_5,gazoza,glass,500ml,0.56,33570.0
342.0,2012-04-30,Larisa,39.63689,22.41761,137540.0,shop_5,gazoza,plastic,1.5lt,1.02,27465.0
343.0,2012-04-30,Larisa,39.63689,22.41761,137540.0,shop_5,gazoza,can,330ml,0.32,42849.0
344.0,2012-04-30,Larisa,39.63689,22.41761,137540.0,shop_5,lemon-boost,plastic,1.5lt,1.76,20400.0
345.0,2012-04-30,Larisa,39.63689,22.41761,137540.0,shop_5,lemon-boost,can,330ml,0.67,14762.0
346.0,2012-04-30,Patra,38.24444,21.73444,164250.0,shop_6,orange-power,glass,500ml,0.59,73839.0
347.0,2012-04-30,Irakleion,35.32787,25.14341,134219.0,shop_2,orange-power,can,330ml,0.47,47135.0
348.0,2012-04-30,Athens,37.96245,23.68708,672130.0,shop_3,gazoza,glass,500ml,0.57,34124.0
349.0,2012-04-30,Patra,38.24444,21.73444,164250.0,shop_6,orange-power,plastic,1.5lt,1.61,41523.0
350.0,2012-04-30,Athens,37.96245,23.68708,672130.0,shop_3,lemon-boost,plastic,1.5lt,1.78,16494.0
351.0,2012-04-30,Athens,37.96245,23.68708,672130.0,shop_3,adult-cola,plastic,1.5lt,2.96,10210.0
352.0,2012-04-30,Larisa,39.63689,22.41761,137540.0,shop_5,kinder-cola,glass,500ml,1.21,12721.0
353.0,2012-04-30,Patra,38.24444,21.73444,164250.0,shop_6,kinder-cola,can,330ml,0.7,29499.0
354.0,2012-04-30,Larisa,39.63689,22.41761,137540.0,shop_5,lemon-boost,glass,500ml,0.98,16739.0
355.0,2012-04-30,Athens,37.96245,23.68708,672130.0,shop_3,lemon-boost,glass,500ml,0.77,23851.0
356.0,2012-04-30,Athens,37.97945,23.71622,672130.0,shop_1,kinder-cola,can,330ml,0.95,9881.0
357.0,2012-04-30,Thessaloniki,40.64361,22.93086,346502.0,shop_4,orange-power,glass,500ml,0.65,58620.0
358.0,2012-04-30,Athens,37.96245,23.68708,672130.0,shop_3,kinder-cola,can,330ml,0.9,13451.0
359.0,2012-04-30,Irakleion,35.32787,25.14341,134219.0,shop_2,adult-cola,glass,500ml,1.1,27765.0
360.0,2012-05-31,Athens,37.97945,23.71622,672130.0,shop_1,kinder-cola,glass,500ml,0.93,22444.0
361.0,2012-05-31,Athens,37.97945,23.71622,672130.0,shop_1,kinder-cola,plastic,1.5lt,2.75,14585.0
362.0,2012-05-31,Athens,37.97945,23.71622,672130.0,shop_1,kinder-cola,can,330ml,0.72,21197.0
363.0,2012-05-31,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,glass,500ml,0.88,35489.0
364.0,2012-05-31,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,can,330ml,0.79,21227.0
365.0,2012-05-31,Athens,37.97945,23.71622,672130.0,shop_1,orange-power,glass,500ml,0.92,33615.0
366.0,2012-05-31,Athens,37.97945,23.71622,672130.0,shop_1,orange-power,plastic,1.5lt,2.07,18752.0
367.0,2012-05-31,Athens,37.97945,23.71622,672130.0,shop_1,orange-power,can,330ml,0.42,47160.0
368.0,2012-05-31,Athens,37.97945,23.71622,672130.0,shop_1,gazoza,glass,500ml,0.67,34211.0
369.0,2012-05-31,Athens,37.97945,23.71622,672130.0,shop_1,gazoza,can,330ml,0.27,64702.0
370.0,2012-05-31,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,glass,500ml,0.65,27931.0
371.0,2012-05-31,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,plastic,1.5lt,2.68,9979.0
372.0,2012-05-31,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,can,330ml,0.61,27252.0
373.0,2012-05-31,Irakleion,35.32787,25.14341,134219.0,shop_2,kinder-cola,can,330ml,0.7,25923.0
374.0,2012-05-31,Irakleion,35.32787,25.14341,134219.0,shop_2,adult-cola,glass,500ml,1.08,28768.0
375.0,2012-05-31,Irakleion,35.32787,25.14341,134219.0,shop_2,adult-cola,can,330ml,0.6,41068.0
376.0,2012-05-31,Irakleion,35.32787,25.14341,134219.0,shop_2,orange-power,plastic,1.5lt,0.92,49332.0
377.0,2012-05-31,Irakleion,35.32787,25.14341,134219.0,shop_2,orange-power,can,330ml,0.4,66515.0
378.0,2012-05-31,Irakleion,35.32787,25.14341,134219.0,shop_2,gazoza,plastic,1.5lt,0.78,56600.0
379.0,2012-05-31,Irakleion,35.32787,25.14341,134219.0,shop_2,gazoza,can,330ml,0.24,83250.0
380.0,2012-05-31,Irakleion,35.32787,25.14341,134219.0,shop_2,lemon-boost,glass,500ml,0.98,23508.0
381.0,2012-05-31,Irakleion,35.32787,25.14341,134219.0,shop_2,lemon-boost,plastic,1.5lt,2.62,13543.0
382.0,2012-05-31,Patra,38.24444,21.73444,164250.0,shop_6,kinder-cola,glass,500ml,1.14,32905.0
383.0,2012-05-31,Patra,38.24444,21.73444,164250.0,shop_6,adult-cola,glass,500ml,1.33,28775.0
384.0,2012-05-31,Patra,38.24444,21.73444,164250.0,shop_6,adult-cola,plastic,1.5lt,3.06,22397.0
385.0,2012-05-31,Patra,38.24444,21.73444,164250.0,shop_6,adult-cola,can,330ml,0.66,50641.0
386.0,2012-05-31,Patra,38.24444,21.73444,164250.0,shop_6,orange-power,glass,500ml,0.81,60877.0
387.0,2012-05-31,Patra,38.24444,21.73444,164250.0,shop_6,orange-power,plastic,1.5lt,0.79,71935.0
388.0,2012-05-31,Patra,38.24444,21.73444,164250.0,shop_6,orange-power,can,330ml,0.58,45262.0
389.0,2012-05-31,Patra,38.24444,21.73444,164250.0,shop_6,gazoza,glass,500ml,0.51,89074.0
390.0,2012-05-31,Patra,38.24444,21.73444,164250.0,shop_6,gazoza,plastic,1.5lt,0.7,73635.0
391.0,2012-05-31,Patra,38.24444,21.73444,164250.0,shop_6,gazoza,can,330ml,0.24,126691.0
392.0,2012-05-31,Patra,38.24444,21.73444,164250.0,shop_6,lemon-boost,glass,500ml,0.91,37742.0
393.0,2012-05-31,Patra,38.24444,21.73444,164250.0,shop_6,lemon-boost,plastic,1.5lt,2.11,26385.0
394.0,2012-05-31,Patra,38.24444,21.73444,164250.0,shop_6,lemon-boost,can,330ml,0.61,37875.0
395.0,2012-05-31,Thessaloniki,40.64361,22.93086,346502.0,shop_4,kinder-cola,glass,500ml,1.39,19858.0
396.0,2012-05-31,Thessaloniki,40.64361,22.93086,346502.0,shop_4,kinder-cola,plastic,1.5lt,2.98,14075.0
397.0,2012-05-31,Thessaloniki,40.64361,22.93086,346502.0,shop_4,adult-cola,glass,500ml,1.34,23515.0
398.0,2012-05-31,Thessaloniki,40.64361,22.93086,346502.0,shop_4,adult-cola,plastic,1.5lt,2.82,22499.0
399.0,2012-05-31,Thessaloniki,40.64361,22.93086,346502.0,shop_4,adult-cola,can,330ml,0.77,29324.0
400.0,2012-05-31,Thessaloniki,40.64361,22.93086,346502.0,shop_4,orange-power,glass,500ml,0.71,56101.0
401.0,2012-05-31,Thessaloniki,40.64361,22.93086,346502.0,shop_4,orange-power,plastic,1.5lt,1.51,43937.0
402.0,2012-05-31,Thessaloniki,40.64361,22.93086,346502.0,shop_4,orange-power,can,330ml,0.48,56090.0
403.0,2012-05-31,Thessaloniki,40.64361,22.93086,346502.0,shop_4,gazoza,glass,500ml,0.61,52364.0
404.0,2012-05-31,Thessaloniki,40.64361,22.93086,346502.0,shop_4,gazoza,plastic,1.5lt,0.42,73778.0
405.0,2012-05-31,Thessaloniki,40.64361,22.93086,346502.0,shop_4,gazoza,can,330ml,0.27,86675.0
406.0,2012-05-31,Thessaloniki,40.64361,22.93086,346502.0,shop_4,lemon-boost,glass,500ml,0.95,29784.0
407.0,2012-05-31,Thessaloniki,40.64361,22.93086,346502.0,shop_4,lemon-boost,plastic,1.5lt,2.09,22286.0
408.0,2012-05-31,Thessaloniki,40.64361,22.93086,346502.0,shop_4,lemon-boost,can,330ml,0.61,33824.0
409.0,2012-05-31,Athens,37.96245,23.68708,672130.0,shop_3,kinder-cola,glass,500ml,1.59,7023.0
410.0,2012-05-31,Athens,37.96245,23.68708,672130.0,shop_3,kinder-cola,plastic,1.5lt,3.14,9988.0
411.0,2012-05-31,Athens,37.96245,23.68708,672130.0,shop_3,kinder-cola,can,330ml,0.95,9062.0
412.0,2012-05-31,Athens,37.96245,23.68708,672130.0,shop_3,adult-cola,glass,500ml,1.01,24184.0
413.0,2012-05-31,Athens,37.96245,23.68708,672130.0,shop_3,adult-cola,plastic,1.5lt,2.74,13975.0
414.0,2012-05-31,Athens,37.96245,,672130.0,shop_3,adult-cola,can,330ml,0.74,22108.0
415.0,2012-05-31,Athens,37.96245,23.68708,672130.0,shop_3,orange-power,glass,500ml,0.43,51145.0
416.0,2012-05-31,Athens,37.96245,23.68708,672130.0,shop_3,orange-power,plastic,1.5lt,1.34,24141.0
417.0,2012-05-31,Athens,37.96245,23.68708,672130.0,shop_3,orange-power,can,330ml,0.41,38188.0
418.0,2012-05-31,Athens,37.96245,23.68708,672130.0,shop_3,gazoza,glass,500ml,0.44,55426.0
419.0,2012-05-31,Athens,37.96245,23.68708,672130.0,shop_3,gazoza,can,330ml,0.2,66656.0
420.0,2012-05-31,Athens,37.96245,23.68708,672130.0,shop_3,lemon-boost,glass,500ml,0.9,17869.0
421.0,2012-05-31,Athens,37.96245,23.68708,672130.0,shop_3,lemon-boost,plastic,1.5lt,1.8,18308.0
422.0,2012-05-31,Larisa,39.63689,22.41761,137540.0,shop_5,kinder-cola,glass,500ml,1.05,20660.0
423.0,2012-05-31,Larisa,39.63689,22.41761,137540.0,shop_5,kinder-cola,plastic,1.5lt,3.03,9482.0
424.0,2012-05-31,Larisa,39.63689,22.41761,137540.0,shop_5,kinder-cola,can,330ml,0.99,8669.0
425.0,2012-05-31,Larisa,39.63689,22.41761,137540.0,shop_5,adult-cola,glass,500ml,1.39,13393.0
426.0,2012-05-31,Larisa,39.63689,22.41761,137540.0,shop_5,adult-cola,plastic,1.5lt,2.89,13208.0
427.0,2012-05-31,Larisa,39.63689,22.41761,137540.0,shop_5,adult-cola,can,330ml,0.53,38982.0
428.0,2012-05-31,Larisa,39.63689,22.41761,137540.0,shop_5,orange-power,glass,500ml,0.63,49830.0
429.0,2012-05-31,Larisa,39.63689,22.41761,137540.0,shop_5,orange-power,plastic,1.5lt,1.9,22905.0
430.0,2012-05-31,Larisa,39.63689,22.41761,137540.0,shop_5,orange-power,can,330ml,0.46,39816.0
431.0,2012-05-31,Larisa,39.63689,22.41761,137540.0,shop_5,gazoza,plastic,1.5lt,0.68,41741.0
432.0,2012-05-31,Larisa,39.63689,22.41761,137540.0,shop_5,gazoza,can,330ml,0.37,31336.0
433.0,2012-05-31,Larisa,39.63689,22.41761,137540.0,shop_5,lemon-boost,glass,500ml,0.63,31465.0
434.0,2012-05-31,Larisa,39.63689,22.41761,137540.0,shop_5,lemon-boost,plastic,1.5lt,2.2,13367.0
435.0,2012-05-31,Irakleion,35.32787,25.14341,134219.0,shop_2,gazoza,glass,500ml,0.46,72786.0
436.0,2012-05-31,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,plastic,1.5lt,2.37,16576.0
437.0,2012-05-31,Thessaloniki,40.64361,22.93086,346502.0,shop_4,kinder-cola,can,330ml,0.87,20974.0
438.0,2012-05-31,Irakleion,35.32787,25.14341,134219.0,shop_2,kinder-cola,glass,500ml,1.35,16387.0
439.0,2012-05-31,Larisa,39.63689,22.41761,137540.0,shop_5,gazoza,glass,500ml,0.54,52301.0
440.0,2012-05-31,Patra,38.24444,21.73444,164250.0,shop_6,kinder-cola,plastic,1.5lt,2.98,20557.0
441.0,2012-05-31,Irakleion,35.32787,25.14341,134219.0,shop_2,lemon-boost,can,330ml,0.51,36121.0
442.0,2012-05-31,Irakleion,35.32787,25.14341,134219.0,shop_2,kinder-cola,plastic,1.5lt,2.49,18026.0
443.0,2012-05-31,Larisa,39.63689,22.41761,137540.0,shop_5,lemon-boost,can,330ml,0.51,27389.0
444.0,2012-05-31,Irakleion,35.32787,25.14341,134219.0,shop_2,adult-cola,plastic,1.5lt,2.68,23151.0
445.0,2012-05-31,Athens,37.96245,23.68708,672130.0,shop_3,gazoza,plastic,1.5lt,0.92,31466.0
446.0,2012-05-31,Patra,38.24444,21.73444,164250.0,shop_6,kinder-cola,can,330ml,0.73,30446.0
447.0,2012-05-31,Irakleion,35.32787,25.14341,134219.0,shop_2,orange-power,glass,500ml,0.83,42768.0
448.0,2012-05-31,Athens,37.97945,23.71622,672130.0,shop_1,gazoza,plastic,1.5lt,0.92,36675.0
449.0,2012-05-31,Athens,37.96245,23.68708,672130.0,shop_3,lemon-boost,can,330ml,0.34,28404.0
450.0,2012-06-30,Athens,37.97945,23.71622,672130.0,shop_1,kinder-cola,glass,500ml,0.84,26725.0
451.0,2012-06-30,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,glass,500ml,1.31,18512.0
452.0,2012-06-30,Athens,37.97945,23.71622,672130.0,shop_1,adult-cola,can,330ml,0.64,35499.0
453.0,2012-06-30,Athens,37.97945,23.71622,672130.0,shop_1,orange-power,plastic,1.5lt,2.45,12663.0
454.0,2012-06-30,Athens,37.97945,23.71622,672130.0,shop_1,orange-power,can,330ml,0.34,66269.0
455.0,2012-06-30,Athens,37.97945,23.71622,672130.0,shop_1,gazoza,plastic,1.5lt,1.26,29018.0
456.0,2012-06-30,Athens,37.97945,23.71622,672130.0,shop_1,gazoza,can,330ml,0.3,69978.0
457.0,2012-06-30,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,glass,500ml,0.85,28187.0
458.0,2012-06-30,Athens,37.97945,23.71622,672130.0,shop_1,lemon-boost,plastic,1.5lt,2.46,13487.0
459.0,2012-06-30,Irakleion,35.32787,25.14341,134219.0,shop_2,kinder-cola,glass,500ml,1.41,18822.0
460.0,2012-06-30,Irakleion,35.32787,25.14341,134219.0,shop_2,kinder-cola,plastic,1.5lt,3.46,12345.0
461.0,2012-06-30,Irakleion,35.32787,25.14341,134219.0,shop_2,kinder-cola,can,330ml,0.82,26193.0
462.0,2012-06-30,Irakleion,35.32787,25.14341,134219.0,shop_2,adult-cola,glass,500ml,1.35,24140.0
463.0,2012-06-30,Irakleion,35.32787,25.14341,134219.0,shop_2,adult-cola,plastic,1.5lt,3.11,17879.0
464.0,2012-06-30,Irakleion,35.32787,25.14341,134219.0,shop_2,adult-cola,can,330ml,0.54,53237.0
465.0,2012-06-30,Irakleion,35.32787,25.14341,134219.0,shop_2,orange-power,glass,500ml,0.55,79163.0
466.0,2012-06-30,Irakleion,35.32787,25.14341,134219.0,shop_2,orange-power,can,330ml,0.42,62576.0
467.0,2012-06-30,Irakleion,35.32787,25.14341,134219.0,shop_2,gazoza,plastic,1.5lt,0.88,47534.0
468.0,2012-06-30,Irakleion,35.32787,25.14341,134219.0,shop_2,gazoza,can,330ml,0.21,113603.0
469.0,2012-06-30,Irakleion,35.32787,25.14341,134219.0,shop_2,lemon-boost,glass,500ml,0.78,41490.0
470.0,2012-06-30,Irakleion,35.32787,25.14341,134219.0,shop_2,lemon-boost,plastic,1.5lt,1.67,31387.0
471.0,2012-06-30,Irakleion,35.32787,25.14341,134219.0,shop_2,lemon-boost,can,330ml,0.63,29075.0
472.0,2012-06-30,Patra,38.24444,21.73444,164250.0,shop_6,kinder-cola,glass,500ml,1.02,41329.0
473.0,2012-06-30,Patra,38.24444,21.73444,164250.0,shop_6,kinder-cola,plastic,1.5lt,3.68,15229.0
